vessel_id,vessel_type,cargo_quantity_tons,port_efficiency,plant_priority,unloading_time_hours
V05208,Cargo,8776.194800089785,High,Low,10.09
V05209,Tanker,1908.640896274163,Medium,High,1.08
V05210,Cargo,31653.069660132453,High,Low,36.4
V05211,Container,48811.16440992627,Low,Low,56.13
V05212,Cargo,16895.083823844507,Medium,High,17.95
V05213,Container,6373.457308214489,Medium,Medium,5.31
V05214,Container,28734.172605692773,Medium,High,20.35
V05215,Bulk Carrier,45364.533449234485,Low,High,46.27
V05216,Container,39311.0581015097,High,High,22.28
V05217,Container,31314.535486429442,Medium,High,22.18
V05218,Cargo,16095.29658207617,Medium,High,17.1
V05219,Tanker,27323.06857717289,Medium,High,15.48
V05220,Bulk Carrier,5016.61964456064,Low,Medium,6.02
V05221,Container,34107.798501893165,Low,Low,39.22
V05222,Bulk Carrier,36392.25293543372,Low,Medium,43.67
V05223,Cargo,48269.065334040984,High,High,41.03
V05224,Container,13389.669257881045,High,Medium,8.93
V05225,Cargo,1413.5927426296207,Low,Low,2.44
V05226,Bulk Carrier,27507.618989143954,High,Medium,22.01
V05227,Cargo,35486.129967642315,Low,High,45.24
V05228,Bulk Carrier,39625.170056207906,High,Low,36.46
V05229,Cargo,10090.077184728125,High,High,8.58
V05230,Bulk Carrier,13456.767017332671,Low,High,13.73
V05231,Tanker,25873.25080073117,Medium,Low,19.84
V05232,Cargo,16864.74009351509,Medium,Low,24.24
V05233,Cargo,43095.31858607853,High,High,36.63
V05234,Tanker,23951.127610066655,High,Medium,12.77
V05235,Tanker,40079.14288304915,High,Low,24.58
V05236,Cargo,29240.67814387651,High,Medium,29.24
V05237,Tanker,38767.96201004704,High,Medium,20.68
V05238,Container,16967.31283325103,High,Low,13.01
V05239,Bulk Carrier,41655.122785550404,Low,Medium,49.99
V05240,Bulk Carrier,14091.329619775568,Medium,Low,16.21
V05241,Bulk Carrier,27531.890996162896,Medium,Low,31.66
V05242,Container,11093.352102106774,Low,Low,12.76
V05243,Tanker,24038.562820496572,Low,Low,22.12
V05244,Tanker,16249.672870680806,Medium,Medium,10.83
V05245,Cargo,13701.819816542105,Medium,Medium,17.13
V05246,Tanker,48365.758392387856,High,Low,29.66
V05247,Cargo,8423.668221593165,Medium,Low,12.11
V05248,Container,39472.628954141066,High,Low,30.26
V05249,Bulk Carrier,49216.16549441914,High,Low,45.28
V05250,Bulk Carrier,1485.1234451338526,Medium,High,1.26
V05251,Bulk Carrier,35101.856995083705,High,Medium,28.08
V05252,Tanker,13019.134375036212,High,Medium,6.94
V05253,Cargo,2504.1473042510697,Low,Low,4.32
V05254,Cargo,20443.034158353224,Medium,High,21.72
V05255,Container,46793.281603458316,Low,High,39.77
V05256,Tanker,1082.3721711663854,High,High,0.49
V05257,Container,29600.341750524192,High,Low,22.69
V05258,Cargo,25319.125690468554,Low,High,32.28
V05259,Cargo,43732.51613636685,Low,Low,75.44
V05260,Bulk Carrier,4658.08486877097,Low,High,4.75
V05261,Tanker,34235.53847938919,High,Low,21.0
V05262,Cargo,34165.43007244723,Medium,Low,49.11
V05263,Bulk Carrier,33619.46083468302,High,Medium,26.9
V05264,Tanker,47145.55749928433,Low,Low,43.37
V05265,Container,41242.83268584058,Medium,High,29.21
V05266,Tanker,2577.6499490535475,Low,Medium,2.06
V05267,Tanker,23818.6011098734,High,High,10.8
V05268,Cargo,20198.676281966007,Medium,Low,29.04
V05269,Cargo,15852.287443994703,Medium,Medium,19.82
V05270,Tanker,22841.167895127815,High,Low,14.01
V05271,Cargo,19517.612153835886,Low,Low,33.67
V05272,Cargo,21900.528043993934,Low,High,27.92
V05273,Cargo,48973.4623476278,Low,High,62.44
V05274,Bulk Carrier,4887.332250104248,High,High,3.32
V05275,Bulk Carrier,46150.428057017125,Low,Medium,55.38
V05276,Tanker,24271.717316815822,Medium,High,13.75
V05277,Cargo,31375.24115222729,Low,Low,54.12
V05278,Bulk Carrier,41594.05684757585,Low,Medium,49.91
V05279,Tanker,18342.91994288815,Medium,High,10.39
V05280,Cargo,21805.88445035436,Medium,High,23.17
V05281,Container,20771.16477379634,Low,High,17.66
V05282,Cargo,19049.185615520113,Medium,Low,27.38
V05283,Cargo,46313.7014215213,High,High,39.37
V05284,Bulk Carrier,41532.029614054096,Medium,Low,47.76
V05285,Tanker,5895.499498217317,High,Medium,3.14
V05286,Tanker,5852.105947616254,Medium,High,3.32
V05287,Bulk Carrier,21679.540985223062,High,Low,19.95
V05288,Cargo,5383.540148274048,High,High,4.58
V05289,Container,31145.108215920423,Low,High,26.47
V05290,Cargo,7612.734559455828,Medium,Medium,9.52
V05291,Cargo,26357.476566356654,Medium,Medium,32.95
V05292,Container,857.3873766840288,Medium,Low,0.82
V05293,Bulk Carrier,16171.519246426013,High,Low,14.88
V05294,Tanker,34020.940821796445,Low,Low,31.3
V05295,Bulk Carrier,24459.9275412785,Medium,Medium,24.46
V05296,Bulk Carrier,48924.33955694991,Low,Low,67.52
V05297,Cargo,43768.137905277435,Low,Medium,65.65
V05298,Tanker,18274.003562635986,High,Medium,9.75
V05299,Tanker,2751.5838028775925,Medium,High,1.56
V05300,Bulk Carrier,42358.50185569343,Low,High,43.21
V05301,Container,45606.09836057623,Medium,Low,43.71
V05302,Bulk Carrier,41121.05597424232,Medium,Medium,41.12
V05303,Container,6833.522075528361,Medium,Medium,5.69
V05304,Tanker,49896.79915340825,Low,Medium,39.92
V05305,Bulk Carrier,13299.918966862304,High,High,9.04
V05306,Cargo,36348.14318401432,High,Medium,36.35
V05307,Bulk Carrier,45447.726378618216,Low,Low,62.72
V05308,Tanker,12166.512159370117,Medium,Low,9.33
V05309,Cargo,45458.79845651477,Medium,High,48.3
V05310,Cargo,15819.338170145915,High,Low,18.19
V05311,Container,48832.45450801078,Low,Medium,48.83
V05312,Cargo,14422.371008833492,Low,Medium,21.63
V05313,Cargo,47695.07332551284,High,Low,54.85
V05314,Bulk Carrier,3150.460219187408,Low,High,3.21
V05315,Tanker,35608.964577655745,Low,Medium,28.49
V05316,Container,26839.501124931685,High,Medium,17.89
V05317,Bulk Carrier,24154.915317575167,High,High,16.43
V05318,Cargo,11562.96855566408,Low,Medium,17.34
V05319,Cargo,35426.99159393635,Low,Low,61.11
V05320,Container,9945.069826592202,High,Low,7.62
V05321,Tanker,27865.668901246027,High,High,12.63
V05322,Container,13035.645470492414,Medium,High,9.23
V05323,Bulk Carrier,47803.25829917713,Low,Low,65.97
V05324,Container,1917.2440948648148,Low,High,1.63
V05325,Cargo,10386.54986550621,High,Low,11.94
V05326,Bulk Carrier,12494.375016178663,High,High,8.5
V05327,Cargo,20996.357375506912,Medium,Low,30.18
V05328,Tanker,12020.14697256765,Medium,Medium,8.01
V05329,Cargo,24821.77996830487,High,Medium,24.82
V05330,Cargo,43687.04340129768,Low,Low,75.36
V05331,Container,35747.13935975396,Medium,Medium,29.79
V05332,Cargo,29208.118036488,High,Low,33.59
V05333,Bulk Carrier,4905.657310142643,High,High,3.34
V05334,Bulk Carrier,34852.60936526914,High,Medium,27.88
V05335,Tanker,8737.507073391524,Low,Medium,6.99
V05336,Bulk Carrier,39425.18560510405,High,Medium,31.54
V05337,Container,12877.809546252583,High,Low,9.87
V05338,Tanker,21143.912051884596,Low,Medium,16.92
V05339,Bulk Carrier,17848.27501473743,High,High,12.14
V05340,Container,43011.28877640541,High,Medium,28.67
V05341,Bulk Carrier,6763.9507063137025,Medium,High,5.75
V05342,Bulk Carrier,28499.421678047034,High,Medium,22.8
V05343,Cargo,7532.04966743158,Low,Medium,11.3
V05344,Bulk Carrier,35387.393888543236,Medium,High,30.08
V05345,Bulk Carrier,45301.36732582682,High,Medium,36.24
V05346,Container,22013.078866429045,Low,High,18.71
V05347,Container,24660.566883116306,High,High,13.97
V05348,Cargo,46407.43040589673,Medium,High,49.31
V05349,Bulk Carrier,26289.07373814318,Low,Medium,31.55
V05350,Cargo,24636.122683453264,Medium,Medium,30.8
V05351,Bulk Carrier,29127.290583863054,Low,High,29.71
V05352,Tanker,34616.871949966124,Low,Medium,27.69
V05353,Tanker,5790.727066808054,High,Low,3.55
V05354,Cargo,41144.97112320505,Low,High,52.46
V05355,Cargo,22057.498858936335,Low,High,28.12
V05356,Cargo,4081.251239925534,High,Low,4.69
V05357,Container,39416.04212531155,Low,Low,45.33
V05358,Container,19159.023598470467,Low,High,16.29
V05359,Container,5468.19100720517,Low,Low,6.29
V05360,Cargo,31872.0624573909,Low,High,40.64
V05361,Bulk Carrier,44066.50199496526,High,Medium,35.25
V05362,Tanker,44443.79871599232,High,Low,27.26
V05363,Cargo,47904.34200304417,Medium,High,50.9
V05364,Container,43451.42025845106,Low,High,36.93
V05365,Container,605.9755076010235,High,High,0.34
V05366,Cargo,19321.937737462817,Low,Low,33.33
V05367,Cargo,41017.8577053224,High,Medium,41.02
V05368,Container,18629.523796924474,Medium,Medium,15.52
V05369,Bulk Carrier,30276.651065795453,Low,Low,41.78
V05370,Container,30512.688895039333,Medium,High,21.61
V05371,Container,18568.75254992174,Medium,High,13.15
V05372,Cargo,45271.45940042374,Medium,High,48.1
V05373,Bulk Carrier,25409.80309661282,High,Low,23.38
V05374,Container,23506.81819390629,Low,Low,27.03
V05375,Container,49876.93041026385,High,High,28.26
V05376,Tanker,24928.268021594526,High,High,11.3
V05377,Cargo,9330.713470464761,Low,High,11.9
V05378,Tanker,25896.93643174018,Low,Low,23.83
V05379,Tanker,40793.828408236535,Low,Low,37.53
V05380,Container,38954.58618146493,Low,Medium,38.95
V05381,Cargo,39534.79737286932,High,High,33.6
V05382,Bulk Carrier,35547.177307896636,Low,High,36.26
V05383,Container,13083.782538801066,Low,Medium,13.08
V05384,Bulk Carrier,43173.16224909146,Low,High,44.04
V05385,Bulk Carrier,44725.45153612512,Medium,Medium,44.73
V05386,Cargo,10110.558482618178,Low,Low,17.44
V05387,Tanker,6957.554009293999,Low,Medium,5.57
V05388,Cargo,48792.445945161046,High,Medium,48.79
V05389,Bulk Carrier,43482.03620069321,Medium,Low,50.0
V05390,Container,44715.18928689236,High,High,25.34
V05391,Bulk Carrier,44375.63103890756,Medium,Medium,44.38
V05392,Container,27313.497789669553,High,Medium,18.21
V05393,Container,32496.885964957084,High,High,18.41
V05394,Cargo,27495.46118061526,Low,Medium,41.24
V05395,Bulk Carrier,3034.714284921289,Low,Low,4.19
V05396,Tanker,37402.402724962245,Medium,Medium,24.93
V05397,Bulk Carrier,25513.935650126074,Medium,High,21.69
V05398,Bulk Carrier,32561.599202116373,Medium,High,27.68
V05399,Tanker,25380.670346288996,Low,Medium,20.3
V05400,Cargo,24844.66045496157,High,High,21.12
V05401,Bulk Carrier,9003.560919149457,Medium,High,7.65
V05402,Bulk Carrier,14296.328899486873,Low,Medium,17.16
V05403,Container,8363.208251225813,Low,Medium,8.36
V05404,Bulk Carrier,10185.48163345445,High,High,6.93
V05405,Tanker,48662.38033080509,High,Medium,25.95
V05406,Container,8079.115565723822,Low,Low,9.29
V05407,Cargo,13828.886003107778,High,Medium,13.83
V05408,Container,29734.188058059957,High,High,16.85
V05409,Tanker,30703.83952371377,Low,Low,28.25
V05410,Tanker,8121.719422319539,Medium,High,4.6
V05411,Container,39789.01257636801,Medium,High,28.18
V05412,Cargo,39367.54196168484,Low,Low,67.91
V05413,Container,12247.226358092608,Medium,Medium,10.21
V05414,Cargo,14788.981982435293,Low,High,18.86
V05415,Container,46930.3993402451,Low,Medium,46.93
V05416,Tanker,41370.73657598416,High,Medium,22.06
V05417,Bulk Carrier,35040.95313659493,Medium,Low,40.3
V05418,Bulk Carrier,4570.544464774726,Low,High,4.66
V05419,Cargo,21204.0720046775,Medium,Low,30.48
V05420,Cargo,28185.442667802938,Medium,Low,40.52
V05421,Cargo,9776.858755196958,Medium,High,10.39
V05422,Tanker,22687.215814357114,Low,High,15.43
V05423,Container,30250.780935690153,High,Low,23.19
V05424,Tanker,16705.14566571226,Medium,Low,12.81
V05425,Bulk Carrier,39156.76853804912,Low,Low,54.04
V05426,Cargo,42102.25429112087,Medium,High,44.73
V05427,Container,16518.668736986503,High,High,9.36
V05428,Bulk Carrier,42013.52914737663,Medium,Low,48.32
V05429,Bulk Carrier,5627.040022099243,Low,High,5.74
V05430,Bulk Carrier,41967.59038182149,Medium,High,35.67
V05431,Tanker,8061.146367547021,Medium,High,4.57
V05432,Cargo,4604.89404923144,Medium,Medium,5.76
V05433,Bulk Carrier,32267.882519830055,High,Medium,25.81
V05434,Cargo,23860.89960488707,Medium,Low,34.3
V05435,Tanker,45440.584720435225,Low,Medium,36.35
V05436,Bulk Carrier,18477.865206497037,Medium,Low,21.25
V05437,Tanker,14714.037040162619,Medium,Low,11.28
V05438,Tanker,25286.37785413782,Medium,High,14.33
V05439,Cargo,23069.336195548734,High,Low,26.53
V05440,Bulk Carrier,17549.188287750818,Low,Low,24.22
V05441,Tanker,34840.19428556726,Medium,Low,26.71
V05442,Bulk Carrier,38098.31077873846,Low,Low,52.58
V05443,Cargo,42722.70646699176,Low,High,54.47
V05444,Tanker,48656.40193316197,High,High,22.06
V05445,Cargo,13699.481510558971,Low,Low,23.63
V05446,Bulk Carrier,35946.62738325309,Medium,Medium,35.95
V05447,Bulk Carrier,20015.782657039388,High,Medium,16.01
V05448,Cargo,34015.55761157985,High,Low,39.12
V05449,Container,24061.093672286406,Low,High,20.45
V05450,Tanker,49691.768587012615,High,Low,30.48
V05451,Bulk Carrier,36580.65572164212,Low,Low,50.48
V05452,Bulk Carrier,47648.31937149906,Low,High,48.6
V05453,Tanker,41830.9926993187,High,Medium,22.31
V05454,Cargo,45193.600052586866,Medium,Low,64.97
V05455,Cargo,40813.75026212641,Low,High,52.04
V05456,Cargo,23228.376953607614,High,High,19.74
V05457,Container,12963.528440670776,High,Low,9.94
V05458,Container,18830.84868480085,Low,High,16.01
V05459,Bulk Carrier,1501.693515677547,Low,Low,2.07
V05460,Cargo,26437.661789501024,Low,Medium,39.66
V05461,Tanker,25500.361113385232,Low,Low,23.46
V05462,Bulk Carrier,26499.898009109165,Medium,Medium,26.5
V05463,Tanker,48714.54563611716,Medium,High,27.6
V05464,Bulk Carrier,45616.97317101454,Medium,Low,52.46
V05465,Container,8504.782527340347,Medium,High,6.02
V05466,Bulk Carrier,18759.684817016514,High,Low,17.26
V05467,Container,21485.830883431467,Low,High,18.26
V05468,Bulk Carrier,18346.379433656562,High,Medium,14.68
V05469,Cargo,40025.5501983937,High,Low,46.03
V05470,Tanker,26439.864658445553,Medium,High,14.98
V05471,Cargo,28818.94094009544,High,Low,33.14
V05472,Bulk Carrier,42724.171169902314,Medium,Low,49.13
V05473,Bulk Carrier,40393.44359406025,Low,Medium,48.47
V05474,Bulk Carrier,7044.470379604834,Medium,High,5.99
V05475,Container,35838.7719121399,Low,Low,41.21
V05476,Tanker,22054.08838065076,Medium,Low,16.91
V05477,Tanker,15085.120701593773,High,Low,9.25
V05478,Bulk Carrier,2975.931634658224,High,Low,2.74
V05479,Bulk Carrier,24618.853237099822,Medium,Low,28.31
V05480,Container,18094.115695864304,Low,High,15.38
V05481,Cargo,12949.89546398184,Low,Low,22.34
V05482,Cargo,34886.2506150494,Medium,Low,50.15
V05483,Tanker,38589.52667212156,High,Low,23.67
V05484,Container,12617.081191956528,Low,High,10.72
V05485,Bulk Carrier,2947.648115627689,Medium,Low,3.39
V05486,Tanker,42513.25867797913,Low,Low,39.11
V05487,Container,993.0071896130142,High,Medium,0.66
V05488,Cargo,46887.06844911286,Low,Medium,70.33
V05489,Container,31567.18376214394,Medium,Low,30.25
V05490,Cargo,16431.408442465356,Low,Low,28.34
V05491,Container,12700.656524048441,Low,Medium,12.7
V05492,Tanker,945.7803810915245,High,High,0.43
V05493,Cargo,12155.835142038419,High,High,10.33
V05494,Tanker,7317.550925098485,High,Medium,3.9
V05495,Tanker,30802.22792579571,High,Low,18.89
V05496,Cargo,8744.006635393165,Medium,Medium,10.93
V05497,Cargo,26667.176958062657,Low,High,34.0
V05498,Bulk Carrier,29710.762906051306,Low,Medium,35.65
V05499,Bulk Carrier,15253.064068172269,Low,High,15.56
V05500,Bulk Carrier,2235.714976426576,Low,Low,3.09
V05501,Tanker,2344.067090402707,Medium,Low,1.8
V05502,Tanker,1804.1929435989214,High,Low,1.11
V05503,Bulk Carrier,37086.67102325904,Low,High,37.83
V05504,Tanker,16241.480388307758,Low,Medium,12.99
V05505,Tanker,39916.85920539935,High,Low,24.48
V05506,Cargo,21870.774780221032,High,High,18.59
V05507,Cargo,22923.40599108321,Low,Low,39.54
V05508,Tanker,25887.6888242239,High,Medium,13.81
V05509,Bulk Carrier,35795.05709056764,Low,Low,49.4
V05510,Container,14038.3918585705,Low,High,11.93
V05511,Bulk Carrier,6518.573801909582,Low,High,6.65
V05512,Container,28024.838091977344,Low,Low,32.23
V05513,Bulk Carrier,16685.392350515594,Low,Low,23.03
V05514,Cargo,22403.32002656785,Low,High,28.56
V05515,Tanker,32523.862062696615,High,Low,19.95
V05516,Tanker,24959.224186492895,Medium,Low,19.14
V05517,Cargo,31203.80144649172,Medium,Low,44.86
V05518,Container,27437.90010462458,Low,Medium,27.44
V05519,Container,37119.92041083691,High,Medium,24.75
V05520,Container,35443.86257672519,Low,Medium,35.44
V05521,Cargo,26942.39964452665,High,Low,30.98
V05522,Container,34105.69953255549,Low,High,28.99
V05523,Cargo,43741.20031249433,Low,Low,75.45
V05524,Bulk Carrier,21897.428745514346,Medium,Low,25.18
V05525,Bulk Carrier,20931.772101065286,High,Medium,16.75
V05526,Cargo,38330.158232192814,High,High,32.58
V05527,Tanker,29336.414933578704,Medium,Medium,19.56
V05528,Bulk Carrier,4014.835621018133,Medium,High,3.41
V05529,Container,44659.54477670853,Medium,Low,42.8
V05530,Cargo,2023.7635607631867,Medium,Low,2.91
V05531,Container,37545.61963238228,High,Low,28.78
V05532,Container,38060.310063863486,High,High,21.57
V05533,Tanker,47678.99872145556,Medium,Medium,31.79
V05534,Container,3179.6532159148774,Low,Medium,3.18
V05535,Tanker,30044.414608832303,Low,Medium,24.04
V05536,Bulk Carrier,21678.10824603912,Low,High,22.11
V05537,Cargo,16866.33126554733,Low,High,21.5
V05538,Container,4970.768734804115,High,Low,3.81
V05539,Cargo,28351.378923729804,High,Medium,28.35
V05540,Container,24212.515920893376,High,High,13.72
V05541,Cargo,5675.445678475701,Low,Medium,8.51
V05542,Container,30818.230601305626,Medium,Medium,25.68
V05543,Container,37028.67945252045,Low,High,31.47
V05544,Container,38480.27590215559,High,High,21.81
V05545,Container,45315.97281899016,Low,Low,52.11
V05546,Container,20768.80172349447,Medium,Low,19.9
V05547,Container,47677.10204679578,Medium,Low,45.69
V05548,Container,43338.75555159296,Low,Medium,43.34
V05549,Container,15176.827765684982,High,Medium,10.12
V05550,Container,8384.510348798194,High,Low,6.43
V05551,Cargo,22051.775108336664,High,Medium,22.05
V05552,Tanker,20393.986043820347,Low,Medium,16.32
V05553,Container,28998.10561389461,High,Medium,19.33
V05554,Tanker,29377.618500223525,Low,Medium,23.5
V05555,Container,37624.355726808775,High,High,21.32
V05556,Container,25739.552436177702,Medium,High,18.23
V05557,Cargo,5688.720726567894,Medium,Low,8.18
V05558,Bulk Carrier,42985.42110987875,High,Low,39.55
V05559,Bulk Carrier,15833.34686766676,Low,Medium,19.0
V05560,Cargo,48579.22428517631,High,Medium,48.58
V05561,Tanker,6334.075379648622,Low,High,4.31
V05562,Bulk Carrier,47933.43302550891,Medium,Medium,47.93
V05563,Cargo,5005.08444068459,Low,Medium,7.51
V05564,Cargo,11936.288828379444,High,Low,13.73
V05565,Bulk Carrier,2805.7071332838086,Medium,Medium,2.81
V05566,Tanker,35403.10075863025,Low,High,24.07
V05567,Cargo,42589.78746030369,Low,Medium,63.88
V05568,Container,21986.518549891032,Medium,Medium,18.32
V05569,Tanker,46461.84271460027,High,Medium,24.78
V05570,Tanker,29719.80405190218,Medium,Medium,19.81
V05571,Bulk Carrier,31685.3532046029,High,Medium,25.35
V05572,Bulk Carrier,42348.25048418811,High,High,28.8
V05573,Container,15191.610150066026,Low,Low,17.47
V05574,Cargo,18036.153205717477,High,Medium,18.04
V05575,Bulk Carrier,45344.6200001349,High,Low,41.72
V05576,Bulk Carrier,45097.69305391881,Medium,Low,51.86
V05577,Tanker,48835.89742194311,Medium,High,27.67
V05578,Bulk Carrier,45140.99666386272,High,Low,41.53
V05579,Bulk Carrier,6804.915783651364,Low,Medium,8.17
V05580,Bulk Carrier,41274.35216378087,Medium,Medium,41.27
V05581,Bulk Carrier,20787.004666424906,Low,Medium,24.94
V05582,Tanker,49544.66711932392,Medium,Medium,33.03
V05583,Container,23877.907734275654,Medium,High,16.91
V05584,Container,27914.88608385992,High,Low,21.4
V05585,Cargo,26723.85830521153,Medium,High,28.39
V05586,Bulk Carrier,16425.98297798475,Medium,Low,18.89
V05587,Tanker,4213.59340019945,Low,High,2.87
V05588,Cargo,44834.735904894966,Medium,High,47.64
V05589,Cargo,40232.452720051195,Medium,High,42.75
